event_id,customer_id,feature,action,timestamp,session_id,user_agent
EVT-000109,CUST-303,reporting,disabled,2024-03-28T05:47:49Z,df85c777-9887-4bfe-8136-9c65ae2ae341,"Mozilla/5.0 (iPad; CPU iPad OS 3_2_2 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) CriOS/42.0.816.0 Mobile/85B191 Safari/535.1"
EVT-000110,CUST-190,audit_log,used,2024-03-05T18:46:58Z,0ec7d662-905c-4bdd-b4f0-beae6a5943ce,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_0 rv:5.0; hu-HU) AppleWebKit/534.44.7 (KHTML, like Gecko) Version/4.1 Safari/534.44.7"
EVT-000111,CUST-294,custom_fields,viewed,2024-03-26T01:46:49Z,2e13418d-68ab-40ea-897e-c6d1081fc6dc,"Mozilla/5.0 (iPhone; CPU iPhone OS 3_1_3 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) FxiOS/15.8a6823.0 Mobile/18F251 Safari/534.1"
EVT-000112,CUST-370,bulk_import,error,2024-03-07T02:21:20Z,e39836bb-e23d-4faa-afad-49e9c41c147e,"Mozilla/5.0 (Windows 95) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/38.0.856.0 Safari/532.0"
EVT-000113,CUST-333,export_tools,error,2024-03-07T21:51:20Z,389641dd-8570-459f-a903-ae67fc568b53,Opera/9.81.(Windows NT 4.0; bhb-IN) Presto/2.9.180 Version/12.00
EVT-000114,CUST-327,api_gateway,disabled,2024-03-10T14:26:02Z,582b91ee-f8e8-435b-8c00-988a7ee1011a,Opera/9.58.(X11; Linux x86_64; yo-NG) Presto/2.9.173 Version/10.00
EVT-000115,CUST-027,custom_fields,error,2024-03-05T10:32:18Z,7938878a-89b5-4ab0-8121-69db2f12b150,Mozilla/5.0 (Windows NT 11.0; lv-LV; rv:1.9.2.20) Gecko/6066-08-18 04:04:14 Firefox/3.8
EVT-000116,CUST-183,user_management,used,2024-03-06T12:24:27Z,f64ab6ec-30a5-448e-afe9-b3d0363908bf,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_4) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/36.0.865.0 Safari/536.1"
EVT-000117,CUST-184,export_tools,viewed,2024-03-25T23:32:45Z,dd34aa18-9001-4ed4-8bb4-01e769f753f1,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/3336-10-21 06:46:35 Firefox/4.0
EVT-000118,CUST-267,api_gateway,error,2024-03-25T18:15:08Z,116658ce-3b3f-4800-a175-a9c3d7b102a9,Mozilla/5.0 (Android 4.4.4; Mobile; rv:39.0) Gecko/39.0 Firefox/39.0
EVT-000119,CUST-220,integrations,configured,2024-03-08T20:17:37Z,fd7fe973-3e42-4f5b-90a3-fbbf7580e050,"Mozilla/5.0 (iPad; CPU iPad OS 2_2_1 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) FxiOS/12.7q6591.0 Mobile/87C002 Safari/534.1"
EVT-000120,CUST-085,reporting,disabled,2024-03-07T14:13:58Z,b674410d-d218-49d6-8093-bfb024e9bcfd,Opera/9.96.(X11; Linux i686; ka-GE) Presto/2.9.178 Version/10.00
EVT-000121,CUST-216,bulk_import,enabled,2024-03-23T13:36:53Z,6243bed7-54ec-4f33-8a62-4cbde582b678,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_1; rv:1.9.2.20) Gecko/8474-12-16 05:16:50 Firefox/3.6.12
EVT-000122,CUST-203,automation_rules,enabled,2024-03-07T05:17:36Z,f165d779-0154-4950-976d-e21f1b46ebdc,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.0; Trident/4.0)
EVT-000123,CUST-077,api_gateway,enabled,2024-03-22T10:13:34Z,6e54ac6d-2ff8-487e-9659-1c8921ebfaa9,Opera/8.86.(X11; Linux x86_64; cmn-TW) Presto/2.9.162 Version/11.00
EVT-000124,CUST-403,integrations,error,2024-03-29T00:06:09Z,dd1ca267-530d-4da6-88d0-f9e5991965ea,Opera/8.83.(Windows NT 4.0; mr-IN) Presto/2.9.184 Version/10.00
EVT-000125,CUST-077,workflow_builder,viewed,2024-03-27T01:50:45Z,6177a771-af70-4e70-ab69-c95e85671b58,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_5; rv:1.9.5.20) Gecko/3379-08-19 17:21:55 Firefox/3.8
EVT-000126,CUST-084,workflow_builder,configured,2024-03-11T14:33:01Z,f7fe604f-65f3-4779-b6ee-5cdb2d79a2d1,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/5.1)
EVT-000127,CUST-353,api_gateway,used,2024-03-09T23:55:15Z,3e0f84ce-c82f-48fd-936c-d31cf7bf5244,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 4.0; Trident/4.1)
EVT-000128,CUST-056,custom_fields,viewed,2024-03-29T22:43:01Z,33261887-9058-41df-ae9b-f3e11d27c09a,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; zu-ZA) AppleWebKit/535.12.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B115 Safari/6535.12.6"
EVT-000129,CUST-389,dashboard,configured,2024-03-09T04:38:12Z,ca00ef58-6c52-4d13-b719-bb682775ee42,Opera/9.79.(Windows NT 5.1; te-IN) Presto/2.9.178 Version/11.00
EVT-000130,CUST-186,custom_fields,error,2024-03-22T11:12:20Z,5c0a1feb-f7ea-466e-8a6c-af9b09697101,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; eu-ES) AppleWebKit/535.41.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6535.41.1"
EVT-000131,CUST-060,api_gateway,used,2024-03-07T22:34:19Z,949cd8d4-8ed8-480d-84cf-ee39bf31c29f,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_6 rv:2.0; lg-UG) AppleWebKit/532.29.3 (KHTML, like Gecko) Version/5.0 Safari/532.29.3"
EVT-000132,CUST-163,workflow_builder,configured,2024-03-09T16:05:21Z,8567c805-34f5-41c0-88c5-eb2a7490adeb,Opera/9.50.(Windows NT 5.1; ce-RU) Presto/2.9.183 Version/12.00
EVT-000133,CUST-306,webhooks,used,2024-03-23T06:58:51Z,cf685878-0b70-4933-8cde-1b6b1132567c,"Mozilla/5.0 (Linux; Android 7.1.1) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/38.0.803.0 Safari/531.1"
EVT-000134,CUST-243,integrations,error,2024-03-22T13:10:19Z,34ae4abd-36fc-40ac-b469-8db30123a348,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/3.0)
EVT-000135,CUST-297,integrations,viewed,2024-03-02T10:44:44Z,75220646-3273-45bf-9373-bf4d5da49cb9,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_9) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/50.0.810.0 Safari/533.2"
EVT-000136,CUST-118,reporting,viewed,2024-03-14T14:40:47Z,63725424-82c5-4b21-a430-12dab1850eb8,Opera/9.91.(X11; Linux i686; st-ZA) Presto/2.9.173 Version/10.00
EVT-000137,CUST-345,api_gateway,viewed,2024-03-17T14:05:36Z,a52fc3ec-eb4e-4281-b184-d1fc8991b01a,"Mozilla/5.0 (iPad; CPU iPad OS 17_3 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) FxiOS/17.6v8876.0 Mobile/05G072 Safari/534.2"
EVT-000138,CUST-394,automation_rules,viewed,2024-03-17T21:10:55Z,44945e09-1d3c-45a4-929d-63771cfb655f,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4 rv:2.0; si-LK) AppleWebKit/533.35.7 (KHTML, like Gecko) Version/4.0.4 Safari/533.35.7"
EVT-000139,CUST-002,user_management,configured,2024-03-29T16:08:32Z,c68fcba5-1e0d-42b5-be74-02cddd83ad03,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/8078-07-05 17:15:14 Firefox/3.6.12
EVT-000140,CUST-040,api_gateway,configured,2024-03-03T13:08:40Z,64880945-ad1d-4537-97f3-4368c2efeecb,Opera/9.67.(Windows NT 6.0; tn-ZA) Presto/2.9.180 Version/11.00
EVT-000141,CUST-327,export_tools,viewed,2024-03-10T12:46:52Z,e14fe093-cb6a-40c7-a235-6dd4135508d0,"Mozilla/5.0 (iPad; CPU iPad OS 14_2 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) CriOS/31.0.843.0 Mobile/45S775 Safari/534.2"
EVT-000142,CUST-042,webhooks,error,2024-03-23T16:44:44Z,da385db5-90ee-4067-a16e-9fe593f37596,Opera/9.12.(X11; Linux x86_64; wal-ET) Presto/2.9.161 Version/10.00
EVT-000143,CUST-142,user_management,configured,2024-03-22T20:12:31Z,28719b9b-db8f-4e32-adef-50031fce01e3,Opera/9.30.(Windows 95; nan-TW) Presto/2.9.182 Version/10.00
EVT-000144,CUST-250,webhooks,used,2024-03-12T15:57:57Z,462623be-e068-4849-aec7-1a30dfda35b2,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/59.0.889.0 Safari/536.1"
EVT-000145,CUST-323,webhooks,disabled,2024-03-12T02:06:43Z,d12e0eb5-57f4-49b5-b212-a6ee02106371,"Mozilla/5.0 (Windows NT 5.0) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/32.0.817.0 Safari/534.2"
EVT-000146,CUST-337,dashboard,disabled,2024-03-06T06:36:50Z,eb7e2e64-26c0-447e-bf8e-8bfaa0c9da72,Opera/8.25.(X11; Linux x86_64; gu-IN) Presto/2.9.188 Version/10.00
EVT-000147,CUST-374,api_gateway,used,2024-03-12T15:04:50Z,59fe3d53-624f-4a4b-bae1-e13796ee50e5,Opera/8.41.(Windows NT 10.0; dv-MV) Presto/2.9.168 Version/12.00
EVT-000148,CUST-112,custom_fields,viewed,2024-03-10T11:42:23Z,b89f3a92-999a-4d86-99db-13028dab66d3,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_0 rv:3.0; rw-RW) AppleWebKit/533.50.6 (KHTML, like Gecko) Version/5.0 Safari/533.50.6"
EVT-000149,CUST-390,export_tools,enabled,2024-03-28T08:05:40Z,873dc8bd-122d-47be-980b-c81ea3595d1f,"Mozilla/5.0 (Linux; Android 2.2) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/63.0.850.0 Safari/533.1"
EVT-000150,CUST-077,export_tools,error,2024-03-14T11:29:46Z,a3fa4069-1519-4d38-a6fb-a71db3a9dcaa,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/535.40.2 (KHTML, like Gecko) Version/4.1 Safari/535.40.2"
EVT-000151,CUST-028,audit_log,enabled,2024-03-21T04:56:39Z,6f3a5115-ecb4-478c-9612-0aa63e9639ba,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) CriOS/40.0.834.0 Mobile/90A421 Safari/534.2"
EVT-000152,CUST-219,integrations,disabled,2024-03-11T13:12:14Z,f99cea5c-b65a-40f1-8350-ab061059ea28,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/531.32.4 (KHTML, like Gecko) Version/5.0.1 Safari/531.32.4"
EVT-000153,CUST-157,workflow_builder,enabled,2024-03-12T14:19:51Z,5d2d904f-78c5-4073-8bc5-72073e9aec86,Opera/9.38.(X11; Linux i686; fi-FI) Presto/2.9.177 Version/12.00
EVT-000154,CUST-262,integrations,enabled,2024-03-25T12:51:20Z,ea75752d-6a8f-4acb-bf8e-2d0d52619dec,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 11.0; Trident/3.1)
EVT-000155,CUST-303,dashboard,enabled,2024-03-14T15:00:12Z,e6e59b32-ac5f-42ef-8085-c1471e910f36,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/42.0.801.0 Safari/532.0"
EVT-000156,CUST-370,export_tools,viewed,2024-03-04T12:40:05Z,68f82063-eeb1-4ad2-81a1-fb0f268b84b6,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/19.0.826.0 Safari/532.2"
EVT-000157,CUST-218,integrations,error,2024-03-30T12:43:58Z,222df6a4-8163-46ce-9877-bc0694ad6252,Opera/8.40.(Windows NT 6.0; sr-ME) Presto/2.9.173 Version/12.00
EVT-000158,CUST-490,dashboard,disabled,2024-03-19T20:04:12Z,50a46c85-d9d5-4b02-82d0-4d554aab47b2,Opera/8.35.(X11; Linux x86_64; ko-KR) Presto/2.9.168 Version/10.00
EVT-000159,CUST-359,custom_fields,disabled,2024-03-30T00:57:02Z,95af6d0c-c528-4425-87a9-f33c22d839d3,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/62.0.826.0 Safari/532.0"
EVT-000160,CUST-381,custom_fields,error,2024-03-12T01:35:01Z,5b11f51f-f7e9-401d-bf8b-4433b60e695c,Opera/8.61.(X11; Linux i686; wae-CH) Presto/2.9.168 Version/10.00
EVT-000161,CUST-270,export_tools,used,2024-03-20T21:44:29Z,bf8211bc-8e52-4c42-b3c3-74a6dac726b6,"Mozilla/5.0 (Windows; U; Windows NT 11.0) AppleWebKit/532.7.4 (KHTML, like Gecko) Version/4.0 Safari/532.7.4"
EVT-000162,CUST-287,automation_rules,disabled,2024-03-11T05:58:58Z,e709fba6-329f-4417-9081-3d45ff45f8a2,Opera/9.16.(X11; Linux i686; ca-FR) Presto/2.9.163 Version/10.00
EVT-000163,CUST-257,api_gateway,configured,2024-03-30T06:40:00Z,6ee35607-92ea-4324-ac93-e5962b015723,Opera/8.33.(Windows 95; mai-IN) Presto/2.9.165 Version/11.00
EVT-000164,CUST-269,export_tools,used,2024-03-13T18:49:07Z,e2280fe3-722d-4e13-87a4-8c4246653497,Mozilla/5.0 (Android 4.3.1; Mobile; rv:33.0) Gecko/33.0 Firefox/33.0
EVT-000165,CUST-381,webhooks,enabled,2024-03-23T13:47:37Z,95804c2a-c44f-44b8-9b80-b8d18788dfed,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) FxiOS/9.3a9559.0 Mobile/39F652 Safari/536.0"
EVT-000166,CUST-354,reporting,error,2024-03-15T20:25:51Z,eafb3e90-54ec-44ce-802c-cb257a5d7c82,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_8 rv:4.0; bhb-IN) AppleWebKit/532.9.3 (KHTML, like Gecko) Version/4.0.3 Safari/532.9.3"
EVT-000167,CUST-340,automation_rules,configured,2024-03-28T00:21:22Z,f9d2014a-22ee-4f07-9296-1fb34d407b28,Mozilla/5.0 (Windows NT 6.0; mi-NZ; rv:1.9.0.20) Gecko/8158-04-21 19:04:42 Firefox/3.8
EVT-000168,CUST-362,custom_fields,disabled,2024-03-14T15:46:14Z,a39c3bd5-ab86-4afd-b57e-c883d2586d90,Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/4.0)
EVT-000169,CUST-087,dashboard,error,2024-03-02T13:53:01Z,59b9222c-115a-4fac-b173-fcdf3fe1e8f3,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.2; Trident/3.0)
EVT-000170,CUST-080,automation_rules,used,2024-03-07T02:23:53Z,6b6e64c5-bb8a-4843-b02f-31e562ccc604,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_0; rv:1.9.5.20) Gecko/5350-10-07 11:16:18 Firefox/3.8
EVT-000171,CUST-093,export_tools,disabled,2024-03-01T03:26:37Z,68c690b2-30a2-4ee8-b972-2cc1349ef4a9,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; ce-RU) AppleWebKit/535.17.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B115 Safari/6535.17.6"
EVT-000172,CUST-022,automation_rules,used,2024-03-08T16:16:40Z,331de35c-7af6-4d41-99a7-b99ba005f5e1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/29.0.811.0 Safari/531.0"
EVT-000173,CUST-375,export_tools,disabled,2024-03-13T12:16:14Z,0fc79913-9072-46ea-84c0-7a9ad64acb1f,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/2703-09-04 11:04:50 Firefox/3.6.12
EVT-000174,CUST-417,integrations,viewed,2024-03-25T02:03:51Z,51db1a37-4204-4733-9855-0b1ed5881c1c,"Mozilla/5.0 (Linux; Android 2.3.1) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/19.0.872.0 Safari/531.1"
EVT-000175,CUST-244,integrations,disabled,2024-03-29T13:03:31Z,7c4f48e4-a7a0-4a3d-a20f-230b439e754c,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_3 rv:2.0; dz-BT) AppleWebKit/535.31.1 (KHTML, like Gecko) Version/5.1 Safari/535.31.1"
EVT-000176,CUST-389,user_management,used,2024-03-14T04:46:27Z,4f9a5f98-4d95-4273-8b2c-c805d1403430,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 11.0; Trident/5.0)
EVT-000177,CUST-148,api_gateway,error,2024-03-22T01:40:56Z,226716e3-3a5b-4ac5-9e70-3b72f8f58a26,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 10.0; Trident/4.1)
EVT-000178,CUST-451,workflow_builder,viewed,2024-03-26T03:52:42Z,a543148e-9adf-4981-aab1-9e15ba92992e,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/45.0.851.0 Safari/532.1"
EVT-000179,CUST-109,integrations,configured,2024-03-20T05:27:47Z,76d70561-d2d1-4ef5-9e4c-4fd1462363a9,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; lzh-TW) AppleWebKit/534.41.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B115 Safari/6534.41.1"
EVT-000180,CUST-317,user_management,enabled,2024-03-03T09:15:51Z,48fa4e98-1723-4cdb-b058-8256d4b3e8cf,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/54.0.822.0 Safari/534.0"
EVT-000181,CUST-002,export_tools,viewed,2024-03-18T21:24:44Z,7779857f-37dc-4c78-8082-fcda7580e4e9,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 11.0; Trident/5.1)
EVT-000182,CUST-262,export_tools,used,2024-03-24T13:54:49Z,82f29004-01e1-47d8-9a31-204495a0f356,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.1)
EVT-000183,CUST-456,audit_log,used,2024-03-28T11:18:19Z,7b53359e-1bac-4d0d-af35-b30b4c68eb17,"Mozilla/5.0 (Windows NT 5.01) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/55.0.840.0 Safari/533.1"
EVT-000184,CUST-281,apiGateway,viewed,2024-03-17T10:55:16Z,c8ef0377-a368-44f5-88dd-d880afb28b3d,Opera/8.47.(X11; Linux x86_64; raj-IN) Presto/2.9.187 Version/10.00
EVT-000185,CUST-091,webhooks,enabled,2024-03-12T04:40:36Z,bdacdc5e-20c0-4275-b885-187d18fc83b7,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/3.1)
EVT-000186,CUST-102,reporting,enabled,2024-03-08T22:10:46Z,5af3da5a-38e5-4b27-96dc-5a6ea7890770,Mozilla/5.0 (Android 8.1.0; Mobile; rv:23.0) Gecko/23.0 Firefox/23.0
EVT-000187,CUST-115,custom_fields,disabled,2024-03-06T09:07:08Z,2d445af8-fc94-46b1-a18b-5d1555273407,Mozilla/5.0 (compatible; MSIE 5.0; Windows 95; Trident/4.1)
EVT-000188,CUST-450,export_tools,error,2024-03-21T13:21:42Z,2b29bf36-c606-4dc4-82dd-901d359a1533,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/532.32.7 (KHTML, like Gecko) Version/4.0.2 Safari/532.32.7"
EVT-000189,CUST-405,automation_rules,viewed,2024-03-30T02:36:58Z,039a8ed5-f337-4261-9f83-92d5bb0c7919,Mozilla/5.0 (compatible; MSIE 9.0; Windows CE; Trident/3.0)
EVT-000190,CUST-104,reporting,error,2024-03-07T07:12:58Z,39ec8ca1-3fb2-4f47-bbcd-6c18a06e8de5,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Win 9x 4.90; Trident/3.1)
EVT-000191,CUST-192,bulk_import,viewed,2024-03-12T14:13:42Z,2ac1d5ca-4e5d-4f12-96b3-1f4a80daa8ca,"Mozilla/5.0 (Windows NT 5.0) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/44.0.845.0 Safari/531.1"
EVT-000192,CUST-477,workflow_builder,disabled,2024-03-13T05:38:48Z,a689d07f-b60b-4f87-9dd8-effc1f878b32,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/54.0.802.0 Safari/534.2"
EVT-000193,CUST-079,webhooks,used,2024-03-17T04:57:38Z,19d9d0b5-a962-4996-abbe-3b5a4d15f7d8,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; cmn-TW) AppleWebKit/533.40.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6533.40.5"
EVT-000194,CUST-251,custom_fields,error,2024-03-06T18:08:03Z,0a167e18-290e-4e89-8b9c-22f468e5c8cd,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_9 rv:5.0; hi-IN) AppleWebKit/534.14.6 (KHTML, like Gecko) Version/5.0.3 Safari/534.14.6"
EVT-000195,CUST-139,user_management,viewed,2024-03-20T20:09:46Z,fd1935cc-74ed-460e-bb2d-520ba4f34185,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/3.0)
EVT-000196,CUST-042,dashboard,disabled,2024-03-25T19:12:31Z,0a190939-dfc7-4b26-acb9-41fcd02c75f9,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 10.0; Trident/5.1)
EVT-000197,CUST-271,dashboard,configured,2024-03-19T06:13:02Z,1851d1cf-1dab-410a-bd10-f87c6d0e0597,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/36.0.843.0 Safari/531.0"
EVT-000198,CUST-273,dashboard,viewed,2024-03-29T08:11:17Z,28ce231e-d827-4fc3-b145-8426fb481ded,"Mozilla/5.0 (iPad; CPU iPad OS 14_2 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) CriOS/13.0.890.0 Mobile/79M729 Safari/534.2"
EVT-000199,CUST-029,integrations,error,2024-03-01T14:58:22Z,b9493906-939f-44eb-be5e-215ec47cc30b,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_2 rv:6.0; uz-UZ) AppleWebKit/532.43.7 (KHTML, like Gecko) Version/4.1 Safari/532.43.7"
EVT-000200,CUST-428,api_gateway,error,2024-03-14T05:44:17Z,2a57e880-de92-45ea-beef-09abda143a47,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/38.0.830.0 Safari/534.1"
EVT-000201,CUST-256,integrations,configured,2024-03-01T17:11:48Z,d36ec1bd-000b-4f5e-8c91-bd138ea02346,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_7) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/20.0.812.0 Safari/535.2"
EVT-000202,CUST-209,webhooks,enabled,2024-03-10T11:18:36Z,e599bd3c-0bb8-4d38-9b37-ef19b3bc912f,"Mozilla/5.0 (iPhone; CPU iPhone OS 5_1_1 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) FxiOS/15.3u5160.0 Mobile/31Z637 Safari/535.0"
EVT-000203,CUST-043,reporting,disabled,2024-03-12T13:56:10Z,810d5c57-5264-4a59-a1f8-5b339b2d5a2a,Opera/9.47.(Windows NT 6.0; yi-US) Presto/2.9.168 Version/11.00
EVT-000204,CUST-459,bulk_import,enabled,2024-03-11T17:24:57Z,235fc3d5-2224-4806-8e07-2a5273edb223,Opera/8.35.(X11; Linux x86_64; yue-HK) Presto/2.9.182 Version/12.00
EVT-000205,CUST-209,reporting,error,2024-03-28T18:55:24Z,4a636af5-b6e1-47ac-9fc9-726435afbb2d,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.2; Trident/5.0)
EVT-000206,CUST-397,automation_rules,configured,2024-03-10T12:59:42Z,a30a6658-b1be-4df2-8ae0-b8a080ff2909,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 10.0; Trident/4.1)
EVT-000207,CUST-035,reporting,used,2024-03-15T05:21:04Z,aacad101-f153-4f68-9215-583a9532caba,Opera/8.58.(X11; Linux x86_64; my-MM) Presto/2.9.176 Version/10.00
EVT-000208,CUST-328,export_tools,disabled,2024-03-27T14:52:38Z,0e7da698-ab95-472f-8d95-aaf5253421bc,"Mozilla/5.0 (iPad; CPU iPad OS 11_4_1 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) FxiOS/14.1m9838.0 Mobile/43O805 Safari/531.2"
EVT-000209,CUST-431,export_tools,configured,2024-03-03T09:44:02Z,324bcc3d-9a77-41a2-bd0b-0fa28beef83f,Mozilla/5.0 (Windows NT 5.1; zu-ZA; rv:1.9.0.20) Gecko/5861-11-24 04:53:02 Firefox/6.0
EVT-000210,CUST-221,user_management,disabled,2024-03-06T15:33:42Z,6a7a7841-28cc-412a-8150-e0c9c948384b,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_3 rv:6.0; uz-UZ) AppleWebKit/535.26.1 (KHTML, like Gecko) Version/4.0 Safari/535.26.1"
EVT-000211,CUST-156,export_tools,error,2024-03-22T03:43:18Z,9d1b83df-a46b-4fce-a78d-147c3d877034,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; csb-PL) AppleWebKit/532.3.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B115 Safari/6532.3.6"
EVT-000212,CUST-425,custom_fields,error,2024-03-09T20:55:36Z,15149755-838e-4a61-9200-044b31487df8,"Mozilla/5.0 (iPhone; CPU iPhone OS 3_2_2 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) CriOS/24.0.832.0 Mobile/80V133 Safari/532.2"
EVT-000213,CUST-185,audit_log,disabled,2024-03-29T00:15:35Z,3a46fbe3-d255-44de-9330-ba8312087e20,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.01; Trident/4.1)
EVT-000214,CUST-287,integrations,enabled,2024-03-16T12:17:41Z,63b664f4-0452-4779-90ff-de646edaba8c,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) CriOS/60.0.850.0 Mobile/91L901 Safari/535.0"
EVT-000215,CUST-425,reporting,error,2024-03-24T03:45:31Z,24e2226c-a250-4133-b5cb-5be44b83b570,Mozilla/5.0 (compatible; MSIE 7.0; Windows 95; Trident/5.0)
EVT-000216,CUST-182,dashboard,viewed,2024-03-18T14:01:44Z,929daf9f-0149-42af-8ab1-a5041f8c56e0,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/534.35.5 (KHTML, like Gecko) Version/4.0.3 Safari/534.35.5"
EVT-000217,CUST-366,audit_log,configured,2024-03-08T17:41:20Z,da2d2156-913a-4734-8cb6-8571abc53545,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_1) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/31.0.879.0 Safari/535.1"
